order_id,product_id,supplier_id,order_date,quantity,unit_price,status
ORD005055,P0096,S010,2026-03-25,807,987.46,Cancelled
ORD005056,P0282,S045,2026-07-20,958,4274.46,Delivered
ORD005057,P0467,S023,2026-06-05,996,2468.81,Cancelled
ORD005058,P0192,S008,2026-04-28,885,2603.56,Delivered
ORD005059,P0013,,2026-07-19,236,3252.15,Processing
ORD005060,P0150,S029,2026-04-16,569,3406.37,Processing
ORD005061,P0099,S029,2026-05-25,661,3658.37,Processing
ORD005062,P0029,S037,2026-09-17,716,3518.77,Shipped
ORD005063,P0368,S026,2026-04-09,500,2007.0,Cancelled
ORD005064,P0203,S013,2026-03-27,417,3154.4,Processing
ORD005065,P0219,S013,2026-08-04,5,572.99,Processing
ORD005066,P0014,S004,2026-05-01,913,4441.7,Shipped
ORD005067,P0471,S018,2026-07-30,130,1944.61,Shipped
ORD005068,P0105,S014,2026-08-10,771,1070.46,Cancelled
ORD005069,P0296,S025,2026-09-12,24,4735.51,Processing
ORD005070,P0277,S039,2026-09-16,416,2498.84,Delivered
ORD005071,P0106,S025,2026-09-18,9,4260.59,Shipped
ORD005072,P0470,S019,2026-08-26,913,2179.98,Processing
ORD005073,P0288,S024,2026-03-30,940,2102.34,Delivered
ORD005074,P0444,S013,2026-04-22,150,1315.14,Shipped
ORD005075,P0465,S037,2026-04-16,953,1083.59,Delivered
ORD005076,P0497,S001,2026-09-07,80,550.32,Shipped
ORD005077,P0201,S008,2026-06-06,487,1731.45,Delivered
ORD005078,P0450,S004,2026-08-09,222,4758.78,Delivered
ORD005079,P0131,S041,2026-06-05,70,315.64,Delivered
ORD005080,P0124,S005,2026-06-01,357,2034.28,Shipped
ORD005081,P0352,S014,2026-04-12,854,1657.56,Delivered
ORD005082,P0264,S042,2026-06-02,223,2391.79,Cancelled
ORD005083,P0181,S033,2026-06-13,52,993.45,Delivered
ORD005084,P0473,S026,2026-04-19,529,4657.67,Cancelled
ORD005085,P0230,S008,2026-06-04,499,4205.57,Cancelled
ORD005086,P0135,S003,2026-08-11,94,4810.71,Delivered
ORD005087,P0455,S030,2026-05-02,810,4560.37,Delivered
ORD005088,P0460,S039,2026-07-05,540,3472.64,Processing
ORD005089,P0360,S007,2026-07-25,447,476.11,Shipped
ORD005090,P0476,S025,2026-08-03,435,4904.95,Cancelled
ORD005091,P0044,S037,2026-04-21,585,2355.41,Cancelled
ORD005092,P0183,S038,2026-07-14,754,3566.91,Processing
ORD005093,P0102,S011,2026-09-09,424,337.71,Delivered
ORD005094,P0443,S002,2026-06-14,341,4848.54,Processing
ORD005095,P0098,S017,2026-06-27,366,3221.68,Delivered
ORD005096,P0179,S028,2026-08-21,336,2204.26,Processing
ORD005097,P0190,S016,2026-08-10,374,4759.76,Processing
ORD005098,P0336,S038,2026-08-19,789,3807.81,Processing
ORD005099,P0082,S025,2026-06-04,410,3300.7,Delivered
ORD005100,P0464,S050,2026-07-21,718,2415.07,Delivered
ORD005101,P0349,S022,2026-04-10,553,4073.78,Cancelled
ORD005102,P0281,S032,2026-07-11,620,4346.34,Delivered
ORD005103,P0004,S010,2026-05-14,808,2582.04,Processing
ORD005104,P0462,S030,2026-05-03,184,2400.16,Cancelled
ORD005105,P0304,S036,2026-07-12,831,3240.27,Shipped
ORD005106,P0036,S041,2026-06-13,380,4056.92,Delivered
ORD005107,P0164,S009,2026-05-05,896,2594.12,Shipped
ORD005108,P0055,S016,2026-07-11,5,4020.92,Cancelled
ORD005109,P0482,S001,2026-05-11,549,4581.33,Cancelled
ORD005110,P0454,S047,2026-04-25,863,49.78,Cancelled
ORD005111,P0285,S046,2026-05-20,865,842.92,Cancelled
ORD005112,P0241,S030,2026-07-23,942,3737.01,Delivered
ORD005113,P0450,S049,2026-04-23,514,1469.52,Shipped
ORD005114,P0355,S047,2026-04-25,493,3265.84,Cancelled
ORD005115,P0001,S050,2026-05-13,618,316.78,Cancelled
ORD005116,P0075,S005,2026-04-14,50,4138.13,Shipped
ORD005117,P0100,S019,2026-04-29,692,1458.43,Processing
ORD005118,P0494,S004,2026-09-13,358,3696.91,Cancelled
ORD005119,P0340,S029,2026-09-17,481,478.74,Cancelled
ORD005120,P0348,S038,2026-04-23,597,3158.18,Delivered
ORD005121,P0187,S046,2026-06-28,625,2178.17,Cancelled
ORD005122,P0395,S030,2026-07-05,417,1487.02,Cancelled
ORD005123,P0438,S016,2026-08-05,200,1444.98,Shipped
ORD005124,P0009,S040,2026-03-28,731,1839.56,Processing
ORD005125,P0484,S009,2026-06-04,691,1905.51,Shipped
ORD005126,P0400,S030,2026-05-13,640,1009.45,Processing
ORD005127,P0429,S006,2026-04-25,594,388.93,Shipped
ORD005128,P0320,S046,2026-05-25,14,2298.69,Shipped
ORD005129,P0146,S031,2026-09-17,688,1223.8,Delivered
ORD005130,P0172,S032,2026-04-22,808,3206.29,Delivered
ORD005131,P0465,S022,2026-04-14,39,3728.66,Delivered
ORD005132,P0036,S026,2026-04-04,726,4145.73,Processing
ORD005133,P0005,S002,2026-07-09,517,173.16,Cancelled
ORD005134,P0287,S037,2026-06-21,735,1052.59,Shipped
ORD005135,P0466,S022,2026-07-21,613,2284.01,Processing
ORD005136,P0164,S019,2026-05-19,520,2506.96,Processing
ORD005137,P0252,S006,2026-06-23,615,942.59,Shipped
ORD005138,P0207,S031,2026-08-17,584,465.54,Shipped
ORD005139,P0125,S046,2026-06-30,518,4621.39,Cancelled
ORD005140,P0348,S016,2026-06-04,832,787.27,Processing
ORD005141,P0483,S032,2026-04-16,710,702.16,Cancelled
ORD005142,P0187,S010,2026-07-10,798,2597.05,Shipped
ORD005143,P0276,S022,2026-07-02,271,4292.97,Processing
ORD005144,P0343,S009,2026-07-29,298,23.04,Delivered
ORD005145,P0451,S048,2026-09-16,692,3292.57,Delivered
ORD005146,P0201,S043,2026-08-10,51,440.94,Cancelled
ORD005147,P0164,S006,2026-03-28,604,130.2,Shipped
ORD005148,P0107,S010,2026-06-03,508,4388.28,Cancelled
ORD005149,P0104,S047,2026-09-06,59,4396.75,Processing
ORD005150,P0164,S027,2026-05-23,866,3280.72,Processing
ORD005151,P0307,S046,2026-06-29,781,4164.7,Processing
ORD005152,P0046,S004,2026-03-27,59,3614.69,Delivered
ORD005153,P0421,S039,2026-08-05,603,1181.63,Cancelled
ORD005154,P0059,S047,2026-08-04,4,4049.62,Shipped
ORD005155,P0496,S003,2026-08-07,178,2638.37,Processing
ORD005156,P0358,S018,2026-06-17,67,1682.16,Processing
ORD005157,P0350,S004,2026-08-30,637,3700.58,Delivered
ORD005158,P0362,S015,2026-05-30,649,2222.97,Cancelled
ORD005159,P0125,S050,2026-04-15,428,1975.6,Delivered
ORD005160,P0404,S006,2026-08-02,144,4925.38,Cancelled
ORD005161,P0035,S023,2026-08-04,874,4920.87,Shipped
ORD005162,P0458,S045,2026-07-19,263,3847.83,Delivered
ORD005163,P0467,S046,2026-06-20,226,377.51,Delivered
ORD005164,P0179,S044,2026-04-02,562,4734.92,Processing
ORD005165,P0442,S040,2026-03-26,444,2491.0,Processing
ORD005166,P0230,S040,2026-08-25,516,1458.18,Processing
ORD005167,P0286,S038,2026-04-17,128,3737.51,Processing
ORD005168,P0217,S039,2026-09-10,239,2377.11,Cancelled
ORD005169,P0332,S002,2026-06-23,776,3645.08,Cancelled
ORD005170,P0219,S031,2026-07-26,707,4335.2,Cancelled
ORD005171,P0204,S009,2026-07-24,674,2658.54,Processing
ORD005172,P0475,S016,2026-07-06,443,2728.29,Shipped
ORD005173,P0045,S047,2026-03-30,671,1988.6,Processing
ORD005174,P0474,S026,2026-07-19,177,2964.7,Processing
ORD005175,P0222,S028,2026-07-10,455,2578.47,Delivered
ORD005176,P0359,S045,2026-08-16,200,2243.26,Cancelled
ORD005177,P0487,S026,2026-04-14,837,1631.07,Processing
ORD005178,P0470,S042,2026-08-11,617,3383.13,Delivered
ORD005179,P0150,S038,2026-07-20,598,1216.77,Shipped
ORD005180,P0275,S007,2026-08-15,139,1624.06,Cancelled
ORD005181,P0239,S010,2026-07-24,445,1620.35,Cancelled
ORD005182,P0152,S002,2026-06-29,563,4194.64,Shipped
ORD005183,P0013,S021,2026-08-07,31,4622.15,Shipped
ORD005184,P0396,S029,2026-04-24,112,4460.79,Cancelled
ORD005185,P0248,S036,2026-06-16,597,950.47,Delivered
ORD005186,P0303,S023,2026-04-28,889,1988.44,Delivered
ORD005187,P0273,S029,2026-08-07,83,3244.95,Shipped
ORD005188,P0220,S003,2026-08-05,58,4366.46,Shipped
ORD005189,P0003,S046,2026-04-04,618,926.34,Shipped
ORD005190,P0361,S041,2026-08-23,186,2619.04,Cancelled
ORD005191,P0428,S032,2026-08-14,358,3200.87,Delivered
ORD005192,P0120,S042,2026-08-31,18,3871.97,Processing
ORD005193,P0064,S007,2026-03-28,749,4387.17,Shipped
ORD005194,P0007,S005,2026-09-02,660,2540.81,Delivered
ORD005195,P0141,S011,2026-07-28,586,3773.63,Delivered
ORD005196,P0339,S042,2026-07-04,616,1729.7,Processing
ORD005197,P0117,S013,2026-05-04,418,3027.59,Delivered
ORD005198,P0288,S002,2026-09-02,394,849.06,Delivered
ORD005199,P0401,S032,2026-03-27,655,985.87,Processing
ORD005200,P0403,S012,2026-05-29,927,1930.62,Cancelled
ORD005201,P0133,S045,2026-04-28,825,2875.35,Shipped
ORD005202,P0241,S048,2026-05-24,651,1448.52,Delivered
ORD005203,P0415,S021,2026-09-18,507,4421.81,Delivered
ORD005204,P0391,S018,2026-09-04,313,1961.23,Shipped
ORD005205,P0348,S050,2026-07-06,931,2485.23,Delivered
ORD005206,P0278,S032,2026-06-29,808,1049.31,Shipped
ORD005207,P0482,S024,2026-05-27,225,1279.39,Delivered
ORD005208,P0195,S042,2026-06-03,440,4482.65,Cancelled
ORD005209,P0475,S033,2026-06-22,204,3334.62,Shipped
ORD005210,P0102,S019,2026-07-31,576,3709.63,Processing
ORD005211,P0482,S023,2026-09-09,671,2739.69,Cancelled
ORD005212,P0082,S027,2026-09-01,853,2477.67,Cancelled
ORD005213,P0425,S020,2026-07-02,531,1572.82,Processing
ORD005214,P0441,S043,2026-03-31,831,2309.01,Shipped
ORD005215,P0242,S001,2026-08-05,947,2544.38,Shipped
ORD005216,P0082,S050,2026-05-25,906,3255.72,Processing
ORD005217,P0425,S042,2026-09-08,258,1510.82,Cancelled
ORD005218,P0354,S022,2026-08-23,888,2682.5,Shipped
ORD005219,P0391,S047,2026-03-30,810,1534.95,Delivered
ORD005220,P0370,S003,2026-06-24,611,882.59,Shipped
ORD005221,P0238,S011,2026-07-04,751,4115.43,Delivered
ORD005222,P0101,S018,2026-07-19,177,4589.65,Processing
ORD005223,P0024,S045,2026-08-16,479,2239.71,Cancelled
ORD005224,P0433,S038,2026-04-29,323,1355.51,Shipped
ORD005225,P0322,S044,2026-09-10,5,1216.03,Delivered
ORD005226,P0216,S009,2026-04-09,344,2799.88,Shipped
ORD005227,P0182,S003,2026-04-21,693,671.95,Delivered
ORD005228,P0176,S002,2026-06-08,674,933.11,Delivered
ORD005229,P0108,S022,2026-06-11,233,4424.74,Processing
ORD005230,P0306,S017,2026-07-20,791,3422.06,Processing
ORD005231,P0385,S032,2026-05-20,636,4293.78,Shipped
ORD005232,P0041,S047,2026-05-11,743,4529.18,Delivered
ORD005233,P0123,S043,2026-04-29,362,2884.76,Shipped
ORD005234,P0206,S023,2026-05-05,190,4425.75,Shipped
ORD005235,P0283,S028,2026-05-01,861,3381.46,Processing
ORD005236,P0177,S008,2026-09-10,709,265.05,Shipped
ORD005237,P0115,S034,2026-07-28,198,2774.5,Shipped
ORD005238,P0150,S022,2026-06-21,978,410.43,Cancelled
ORD005239,P0409,S039,2026-04-03,844,4545.2,Delivered
ORD005240,P0119,S021,2026-08-20,97,401.18,Shipped
ORD005241,P0425,S023,2026-06-20,321,3781.44,Processing
ORD005242,P0233,S045,2026-09-16,33,4619.79,Cancelled
ORD005243,P0243,S012,2026-04-27,557,4227.55,Cancelled
ORD005244,P0103,S016,2026-07-18,453,1258.4,Delivered
ORD005245,P0434,S006,2026-04-28,684,1594.13,Cancelled
ORD005246,P0494,S028,2026-06-27,737,3612.35,Processing
ORD005247,P0132,S007,2026-07-10,178,3768.75,Delivered
ORD005248,P0132,S034,2026-08-02,122,2560.71,Cancelled
ORD005249,P0082,S001,2026-07-02,604,3110.97,Delivered
ORD005250,P0293,S015,2026-07-10,86,3021.5,Cancelled
ORD005251,P0011,S016,2026-05-24,946,3096.15,Shipped
ORD005252,P0224,S048,2026-04-11,506,4705.71,Shipped
ORD005253,P0017,S046,2026-06-17,338,3608.31,Processing
ORD005254,P0469,S044,2026-04-25,721,3620.64,Cancelled
ORD005255,P0347,S007,2026-05-21,971,874.48,Processing
ORD005256,P0401,S015,2026-06-03,848,3879.24,Delivered
ORD005257,P0258,S023,2026-06-10,871,4679.44,Shipped
ORD005258,P0078,S004,2026-09-06,149,1852.79,Processing
ORD005259,P0153,S024,2026-07-04,48,4296.51,Processing
ORD005260,P0090,S047,2026-08-12,244,544.26,Shipped
ORD005261,P0242,S024,2026-04-26,786,1861.72,Cancelled
ORD005262,P0095,S039,2026-07-21,625,328.98,Shipped
ORD005263,P0303,S002,2026-06-06,767,1433.34,Shipped
ORD005264,P0459,S006,2026-05-12,534,4255.69,Processing
ORD005265,P0154,S016,2026-09-05,447,4415.83,Shipped
ORD005266,P0469,S006,2026-05-20,908,200.29,Processing
ORD005267,P0300,S031,2026-09-10,496,602.32,Delivered
ORD005268,P0009,S027,2026-06-14,151,3419.77,Delivered
ORD005269,P0480,S030,2026-09-12,620,641.27,Shipped
ORD005270,P0466,S029,2026-04-09,219,4287.59,Delivered
ORD005271,P0073,S044,2026-07-11,630,426.07,Delivered
ORD005272,P0251,S015,2026-07-30,840,3096.58,Processing
ORD005273,P0304,S036,2026-04-18,253,1991.38,Delivered
ORD005274,P0227,S014,2026-06-14,696,2307.94,Cancelled
ORD005275,P0396,S002,2026-04-22,368,693.18,Cancelled
ORD005276,P0001,S029,2026-07-26,659,1467.17,Delivered
ORD005277,P0443,S013,2026-06-27,58,1278.93,Shipped
ORD005278,P0006,S012,2026-04-06,7,663.35,Cancelled
ORD005279,P0125,S036,2026-08-04,507,2779.21,Delivered
ORD005280,P0382,S020,2026-05-17,654,1737.64,Delivered
ORD005281,P0305,S021,2026-05-06,516,2004.83,Cancelled
ORD005282,P0122,S042,2026-04-05,798,247.15,Delivered
ORD005283,P0400,S047,2026-08-25,808,1036.52,Cancelled
ORD005284,P0354,S030,2026-09-15,696,1746.45,Delivered
ORD005285,P0365,S047,2026-08-08,150,1208.07,Cancelled
ORD005286,P0259,S007,2026-08-09,46,386.83,Processing
ORD005287,P0341,S009,2026-08-11,458,870.89,Delivered
ORD005288,P0052,S016,2026-06-12,251,1411.28,Delivered
ORD005289,P0280,S020,2026-04-18,164,753.0,Delivered
ORD005290,P0275,S043,2026-05-23,561,853.6,Processing
ORD005291,P0017,S050,2026-05-07,564,3703.76,Delivered
ORD005292,P0199,S034,2026-09-12,125,3621.09,Cancelled
ORD005293,P0213,S001,2026-05-19,244,2691.98,Delivered
ORD005294,P0481,S045,2026-09-06,491,4951.88,Cancelled
ORD005295,P0007,S030,2026-08-24,768,2556.3,Shipped
ORD005296,P0249,S028,2026-09-05,494,929.09,Delivered
ORD005297,P0182,S009,2026-03-29,83,1292.33,Delivered
ORD005298,P0495,S031,2026-04-05,936,54.09,Delivered
ORD005299,P0124,S018,2026-07-13,575,1832.27,Delivered
ORD005300,P0344,S035,2026-09-07,859,3037.21,Delivered
ORD005301,P0111,S030,2026-05-09,7,2650.14,Delivered
ORD005302,P0452,S050,2026-04-21,599,3769.84,Shipped
ORD005303,P0156,S024,2026-09-04,266,4674.35,Cancelled
ORD005304,P0242,S010,2026-08-26,632,1983.19,Shipped
ORD005305,P0422,S008,2026-07-01,615,938.46,Cancelled
ORD005306,P0041,S016,2026-07-29,450,2236.27,Delivered
ORD005307,P0387,S044,2026-09-16,514,2507.37,Processing
ORD005308,P0124,S038,2026-07-10,363,2009.95,Processing
ORD005309,P0392,S025,2026-07-04,946,3884.04,Processing
ORD005310,P0191,S024,2026-03-30,507,1045.29,Delivered
ORD005311,P0279,S034,2026-05-13,490,3739.72,Delivered
ORD005312,P0374,S009,2026-05-05,223,3440.08,Shipped
ORD005313,P0195,S005,2026-09-10,310,1492.63,Cancelled
ORD005314,P0091,S032,2026-06-29,435,1031.92,Processing
ORD005315,P0152,S044,2026-03-24,114,367.38,Cancelled
ORD005316,P0399,S007,2026-07-08,701,1497.97,Delivered
ORD005317,P0096,S019,2026-06-27,524,1141.55,Cancelled
ORD005318,P0378,S027,2026-08-07,213,4437.0,Cancelled
ORD005319,P0246,S002,2026-05-30,862,1258.76,Shipped
ORD005320,P0276,S037,2026-06-28,397,2969.84,Cancelled
ORD005321,P0111,S025,2026-03-29,565,2798.08,Processing
ORD005322,P0015,S018,2026-03-24,555,1107.25,Processing
ORD005323,P0374,S015,2026-07-04,707,4216.27,Shipped
ORD005324,P0500,S012,2026-08-18,765,4760.92,Delivered
ORD005325,P0330,S011,2026-09-09,495,4675.86,Cancelled
ORD005326,P0307,S015,2026-06-16,287,331.43,Shipped
ORD005327,P0194,S048,2026-04-05,960,3431.1,Delivered
ORD005328,P0279,S029,2026-04-13,175,650.13,Processing
ORD005329,P0246,S008,2026-06-03,532,970.97,Delivered
ORD005330,P0059,S029,2026-08-08,714,2921.11,Cancelled
ORD005331,P0028,S031,2026-09-06,343,3388.95,Shipped
ORD005332,P0245,S019,2026-08-18,596,3075.36,Delivered
ORD005333,P0083,S009,2026-06-12,110,2456.76,Delivered
ORD005334,P0280,S027,2026-06-03,810,1685.4,Cancelled
ORD005335,P0265,S048,2026-06-23,98,2768.93,Delivered
ORD005336,P0222,S005,2026-03-26,505,1064.18,Shipped
ORD005337,P0442,S016,2026-07-06,97,4965.84,Processing
ORD005338,P0087,S039,2026-04-17,473,4905.54,Shipped
ORD005339,P0230,S012,2026-06-22,763,4335.0,Cancelled
ORD005340,P0215,S039,2026-04-19,313,3047.92,Processing
ORD005341,P0468,S036,2026-07-26,520,364.44,Processing
ORD005342,P0437,S045,2026-08-05,728,2953.99,Delivered
ORD005343,P0272,S011,2026-07-02,715,246.33,Processing
ORD005344,P0422,S001,2026-09-04,512,393.53,Cancelled
ORD005345,P0097,S044,2026-06-21,713,866.99,Cancelled
ORD005346,P0411,S045,2026-05-19,200,2113.74,Delivered
ORD005347,P0040,S031,2026-05-24,629,4306.3,Shipped
ORD005348,P0297,S003,2026-05-31,773,4240.94,Shipped
ORD005349,P0309,S004,2026-09-16,249,2386.35,Processing
ORD005350,P0183,S048,2026-08-24,303,1864.14,Shipped
ORD005351,P0116,S022,2026-07-30,712,2111.28,Processing
ORD005352,P0307,S038,2026-09-14,562,3794.94,Delivered
ORD005353,P0247,S018,2026-05-02,751,1096.96,Processing
ORD005354,P0467,S021,2026-04-30,796,4805.76,Shipped
ORD005355,P0225,S018,2026-04-20,72,4169.8,Processing
ORD005356,P0286,S005,2026-06-14,645,3697.88,Shipped
ORD005357,P0445,S027,2026-07-28,920,905.73,Delivered
ORD005358,P0094,S046,2026-09-20,193,2035.02,Delivered
ORD005359,P0357,S035,2026-04-24,405,1174.02,Shipped
ORD005360,P0133,S007,2026-06-23,845,1047.47,Shipped
ORD005361,P0120,S007,2026-06-13,322,1954.16,Delivered
ORD005362,P0125,S001,2026-08-25,917,3861.34,Cancelled
ORD005363,P0205,S034,2026-08-24,678,3687.02,Delivered
ORD005364,P0301,S028,2026-09-06,713,3311.39,Shipped
ORD005365,P0276,S030,2026-08-19,139,3151.89,Delivered
ORD005366,P0384,S040,2026-08-14,620,4332.56,Delivered
ORD005367,P0248,S041,2026-07-19,796,4461.26,Shipped
ORD005368,P0485,S049,2026-09-06,948,473.81,Cancelled
ORD005369,P0033,S005,2026-08-01,899,1038.92,Cancelled
ORD005370,P0479,S028,2026-05-12,464,153.63,Processing
ORD005371,P0246,S043,2026-04-23,232,3536.0,Delivered
ORD005372,P0471,S012,2026-09-20,313,671.69,Processing
ORD005373,P0088,S048,2026-09-05,872,4726.03,Delivered
ORD005374,P0316,S034,2026-09-16,901,3961.64,Processing
ORD005375,P0211,S044,2026-04-08,935,1235.71,Processing
ORD005376,P0161,S020,2026-07-13,924,81.94,Delivered
ORD005377,P0405,S020,2026-09-06,298,1349.59,Shipped
ORD005378,P0447,S018,2026-08-12,160,3350.32,Delivered
ORD005379,P0355,S018,2026-05-03,251,4044.46,Shipped
ORD005380,P0358,S039,2026-03-25,316,2201.7,Shipped
ORD005381,P0458,S006,2026-09-19,121,3344.86,Cancelled
ORD005382,P0034,S022,2026-09-08,427,4948.57,Delivered
ORD005383,P0411,S037,2026-08-27,292,524.22,Cancelled
ORD005384,P0099,S040,2026-06-21,553,3104.01,Delivered
ORD005385,P0240,S003,2026-05-12,328,1562.12,Processing
ORD005386,P0430,S021,2026-06-08,96,3425.04,Delivered
ORD005387,P0466,S012,2026-08-01,395,4301.79,Delivered
ORD005388,P0330,S013,2026-03-30,326,1922.82,Shipped
ORD005389,P0384,S037,2026-05-09,608,4950.48,Delivered
ORD005390,P0490,S012,2026-09-02,248,2406.62,Cancelled
ORD005391,P0299,S043,2026-07-12,960,4994.9,Processing
ORD005392,P0292,S023,2026-05-05,240,1166.25,Cancelled
ORD005393,P0292,S017,2026-04-16,96,4175.47,Processing
ORD005394,P0347,S002,2026-08-26,856,3109.35,Processing
ORD005395,P0065,S018,2026-06-10,670,3158.32,Processing
ORD005396,P0002,S025,2026-06-07,435,3370.0,Processing
ORD005397,P0210,S013,2026-06-01,207,4031.71,Processing
ORD005398,P0132,S014,2026-05-23,484,1860.93,Cancelled
ORD005399,P0463,S040,2026-07-13,261,3660.96,Cancelled
ORD005400,P0416,S019,2026-06-24,180,1428.55,Processing
ORD005401,P0484,S040,2026-06-30,968,676.42,Shipped
ORD005402,P0011,S029,2026-06-19,276,1028.97,Delivered
ORD005403,P0442,S023,2026-08-18,168,4870.67,Shipped
ORD005404,P0140,S031,2026-08-26,864,3161.46,Delivered
ORD005405,P0292,S028,2026-05-26,827,4522.49,Cancelled
ORD005406,P0168,S014,2026-06-04,331,3008.69,Cancelled
ORD005407,P0169,S003,2026-07-05,265,2294.96,Processing
ORD005408,P0020,S049,2026-03-25,607,3992.87,Shipped
ORD005409,P0070,S036,2026-06-02,521,4748.2,Processing
ORD005410,P0146,S048,2026-06-02,748,3056.5,Cancelled
ORD005411,P0194,S034,2026-09-10,986,2173.86,Cancelled
ORD005412,P0276,S040,2026-08-21,594,1298.49,Delivered
ORD005413,P0359,S007,2026-07-06,469,3504.4,Delivered
ORD005414,P0300,S004,2026-07-12,88,4232.93,Cancelled
ORD005415,P0042,S002,2026-04-14,987,3796.0,Shipped
ORD005416,P0053,S022,2026-07-16,402,2407.37,Shipped
ORD005417,P0222,S047,2026-07-09,334,10.26,Shipped
ORD005418,P0278,S047,2026-04-12,518,2117.66,Delivered
ORD005419,P0050,S025,2026-09-15,504,3314.31,Shipped
ORD005420,P0455,S047,2026-08-15,700,911.7,Shipped
ORD005421,P0107,S024,2026-09-17,626,4439.08,Cancelled
ORD005422,P0265,S021,2026-08-18,20,4415.89,Shipped
ORD005423,P0389,S002,2026-06-14,662,1682.27,Cancelled
ORD005424,P0439,S046,2026-07-06,591,3957.03,Processing
ORD005425,P0176,S020,2026-07-26,47,687.21,Shipped
ORD005426,P0408,S036,2026-05-08,446,369.78,Processing
ORD005427,P0411,S029,2026-06-16,128,1510.31,Delivered
ORD005428,P0170,S004,2026-04-26,883,3415.62,Processing
ORD005429,P0166,S046,2026-08-08,503,2144.88,Processing
ORD005430,P0448,S020,2026-06-28,527,4963.65,Delivered
ORD005431,P0211,S049,2026-09-01,775,1254.35,Shipped
ORD005432,P0126,S049,2026-08-17,767,2041.95,Delivered
ORD005433,P0198,S013,2026-09-11,331,2565.62,Processing
ORD005434,P0369,S006,2026-03-28,23,3851.2,Processing
ORD005435,P0282,S037,2026-07-14,387,3009.4,Delivered
ORD005436,P0333,S014,2026-08-27,2,3797.87,Shipped
ORD005437,P0465,S046,2026-04-30,502,2303.74,Cancelled
ORD005438,P0025,S014,2026-07-23,397,1644.46,Processing
ORD005439,P0485,S013,2026-04-06,766,2118.09,Shipped
ORD005440,P0349,S019,2026-06-09,217,3148.05,Shipped
ORD005441,P0261,S050,2026-07-05,613,1893.82,Processing
ORD005442,P0054,S035,2026-05-22,74,3374.58,Processing
ORD005443,P0114,S024,2026-05-13,451,3401.34,Delivered
ORD005444,P0366,S048,2026-07-24,924,248.61,Processing
ORD005445,P0454,S029,2026-04-24,309,1406.9,Shipped
ORD005446,P0237,S028,2026-07-20,178,3379.26,Processing
ORD005447,P0126,S026,2026-07-01,456,2695.53,Delivered
ORD005448,P0315,S036,2026-08-01,937,4433.51,Cancelled
ORD005449,P0136,S032,2026-07-28,990,3869.18,Shipped
ORD005450,P0140,S044,2026-08-27,294,3253.82,Shipped
ORD005451,P0365,S022,2026-07-30,142,2941.29,Processing
ORD005452,P0384,S030,2026-07-16,807,1276.21,Delivered
ORD005453,P0244,S025,2026-05-24,477,2105.26,Cancelled
ORD005454,P0013,S017,2026-06-04,894,759.99,Cancelled
ORD005455,P0240,S023,2026-07-09,83,1547.55,Cancelled
ORD005456,P0103,S020,2026-06-21,91,389.4,Cancelled
ORD005457,P0334,S050,2026-05-16,213,306.38,Delivered
ORD005458,P0330,S046,2026-04-01,48,2859.17,Shipped
ORD005459,P0408,S027,2026-04-01,382,1998.16,Processing
ORD005460,P0382,S019,2026-05-24,740,1324.32,Processing
ORD005461,P0491,S022,2026-08-05,671,3289.55,Shipped
ORD005462,P0176,S012,2026-05-25,936,1009.42,Processing
ORD005463,P0221,S003,2026-07-07,647,3420.86,Delivered
ORD005464,P0134,S030,2026-04-02,30,4278.78,Delivered
ORD005465,P0031,S048,2026-04-10,252,4076.51,Shipped
ORD005466,P0040,S006,2026-07-09,615,3450.28,Cancelled
ORD005467,P0042,S006,2026-06-12,561,517.99,Shipped
ORD005468,P0111,S048,2026-07-30,985,2244.63,Shipped
ORD005469,P0219,S005,2026-07-04,320,3653.53,Cancelled
ORD005470,P0218,S006,2026-07-16,523,3217.75,Cancelled
ORD005471,P0250,S043,2026-08-01,1,1410.51,Cancelled
ORD005472,P0211,S026,2026-08-20,688,3257.98,Cancelled
ORD005473,P0454,S010,2026-08-11,726,3074.41,Shipped
ORD005474,P0189,S026,2026-04-27,352,4889.97,Shipped
ORD005475,P0270,S042,2026-03-28,634,348.32,Processing
ORD005476,P0120,S045,2026-09-19,238,28.01,Processing
ORD005477,P0361,S012,2026-08-18,509,2119.84,Shipped
ORD005478,P0162,S018,2026-03-28,859,2411.08,Processing
ORD005479,P0274,S028,2026-08-30,179,4573.98,Delivered
ORD005480,P0029,S023,2026-05-27,69,1089.24,Delivered
ORD005481,P0199,S025,2026-08-07,34,1548.55,Shipped
ORD005482,P0445,S016,2026-07-17,219,2763.3,Delivered
ORD005483,P0233,S047,2026-05-27,759,2506.71,Processing
ORD005484,P0234,S020,2026-05-29,886,1519.2,Processing
ORD005485,P0097,S021,2026-03-24,621,1319.65,Delivered
ORD005486,P0477,S048,2026-03-28,895,3364.27,Processing
ORD005487,P0247,S042,2026-07-31,232,4193.13,Delivered
ORD005488,P0469,S048,2026-08-08,699,3501.41,Cancelled
ORD005489,P0159,S032,2026-07-07,491,1519.21,Processing
ORD005490,P0497,S014,2026-04-16,941,1838.68,Processing
ORD005491,P0073,S023,2026-03-26,527,1875.7,Shipped
ORD005492,P0396,S021,2026-07-09,548,4075.43,Shipped
ORD005493,P0487,S040,2026-05-16,959,2640.87,Shipped
